0,1,2
-0.5595996676379185,0.29014379154155057,-0.1131024417002845
-0.6720489762653636,-0.47107125480206047,-0.8705458428305319
0.01720049621754316,2.8467150421730203,0.05974410048387546
0.37266585838202426,0.8958696716449752,0.8866508598332746
-1.2017476477138238,-1.2879400511503492,-1.6557923593991823
0.20511816023203855,0.282699185709608,-0.008581947727095335
-2.001916548710145,-1.1208478402710482,-1.261104143789051
1.0775249372076179,1.6197424109347243,1.0382035432893768
0.036641170016143365,0.25160210588215204,-0.11483580095410917
-0.6998951913236087,-0.5981214776729689,-0.14235565848092496
0.15587698014924356,0.6019288986457945,0.34229390994892794
1.3282373148541642,2.1152019262978685,1.2087544228156313
2.148371051410612,2.332611464258803,2.493007975225221
-3.18308938571324,-2.063203478021873,-3.5507538583371088
-1.0280988010296124,-0.45593984793483144,-1.0307288234837602
0.4266679962166786,3.529147089593752,1.2846108670194731
1.118009962497721,3.9674288392965336,1.4647664810845136
0.10672670426899478,0.14404164926223845,0.44341170433069077
-3.3038218520847233,-2.8703100546744187,-2.848929339709631
-1.3833362057485035,-1.1932394238858308,-1.2567938612264986
0.203462509675024,1.1967943488031834,0.7366287853238134
1.8458746592642434,2.7232136776416693,0.8907252809965833
1.8935032309134592,3.690037339542342,1.9124959771129668
-0.2173872725461128,0.9506099640868646,0.20455805936128502
1.120518125934719,2.2562088141510994,1.4633014549503003
3.73842255813096,3.8339307008050274,3.347790057536778
0.7009333948215207,1.803766389618323,0.7698874180061884
-2.4681794526399106,-1.7066462616871063,-1.8551651130581643
-0.5533553962325141,0.2808916758818135,-0.4316351523417571
0.3919604506576714,1.3045874855480681,0.8203139134521779
-3.2901276909380597,-2.220746079379259,-3.4570892635646553
-1.0950667344784475,-0.3012295058808788,-1.1371874410921534
0.544627697709055,2.126456687327857,0.49652704372750844
-0.869002130421285,-0.2955762521508156,-0.4466248784458735
1.8131225846389314,1.1423286248027327,1.3404310373460842
0.9486337731528802,1.3010237435595535,1.550286799511349
3.8191125809132247,4.2158583518975385,3.0367058362976813
-0.012900847222982126,0.3517541669371208,-0.16700470183515342
1.40996433172413,0.7070085328657432,0.3714264016376227
-1.6010505173293055,-0.8090962579893592,-1.6446852519834028
-2.0885103529488545,-1.5686406273614446,-1.4144118056589021
1.7972404255899928,2.804596659279352,1.8560124409239525
1.0313539045374458,2.5164049628168135,1.6865297670175226
-0.7722925816053089,-1.4522997243597828,-2.0687183942129015
-0.034631494844295146,-0.32406434525255934,-0.39181202429553036
1.525815816740067,4.6192401266900305,2.972968166147995
-3.523039270723795,-2.8285473252868916,-3.7069406730473187
-0.35979688279830224,0.2063275553414865,0.07868978857632336
