Sample,GH,1_Z,1_Eg,1_Ip1,1_Ip2,1_Ea,1_Homo,1_Lumo,1_Ros,1_Rop,1_Rod,1_Ra,1_Rv,1_Rc,1_Vl,1_Pc,1_Pc18,1_Pr,1_Uo,1_Plz,1_M,1_Mel,1_Boi,1_de,2_Z,2_Eg,2_Ip1,2_Ip2,2_Ea,2_Homo,2_Lumo,2_Ros,2_Rop,2_Rod,2_Ra,2_Rv,2_Rc,2_Vl,2_Pc,2_Pc18,2_Pr,2_Uo,2_Plz,2_M,2_Mel,2_Boi,2_de,3_Z,3_Eg,3_Ip1,3_Ip2,3_Ea,3_Homo,3_Lumo,3_Ros,3_Rop,3_Rod,3_Ra,3_Rv,3_Rc,3_Vl,3_Pc,3_Pc18,3_Pr,3_Uo,3_Plz,3_M,3_Mel,3_Boi,3_de,Aver_Z,AverW_Z,Max_Z,Min_Z,Std0_Z,Std1_Z,Std0W_Z,Std1W_Z,Aver_Eg,AverW_Eg,Max_Eg,Min_Eg,Std0_Eg,Std1_Eg,Std0W_Eg,Std1W_Eg,Aver_Ip1,AverW_Ip1,Max_Ip1,Min_Ip1,Std0_Ip1,Std1_Ip1,Std0W_Ip1,Std1W_Ip1,Aver_Ip2,AverW_Ip2,Max_Ip2,Min_Ip2,Std0_Ip2,Std1_Ip2,Std0W_Ip2,Std1W_Ip2,Aver_Ea,AverW_Ea,Max_Ea,Min_Ea,Std0_Ea,Std1_Ea,Std0W_Ea,Std1W_Ea,Aver_Homo,AverW_Homo,Max_Homo,Min_Homo,Std0_Homo,Std1_Homo,Std0W_Homo,Std1W_Homo,Aver_Lumo,AverW_Lumo,Max_Lumo,Min_Lumo,Std0_Lumo,Std1_Lumo,Std0W_Lumo,Std1W_Lumo,Aver_Ros,AverW_Ros,Max_Ros,Min_Ros,Std0_Ros,Std1_Ros,Std0W_Ros,Std1W_Ros,Aver_Rop,AverW_Rop,Max_Rop,Min_Rop,Std0_Rop,Std1_Rop,Std0W_Rop,Std1W_Rop,Aver_Rod,AverW_Rod,Max_Rod,Min_Rod,Std0_Rod,Std1_Rod,Std0W_Rod,Std1W_Rod,Aver_Ra,AverW_Ra,Max_Ra,Min_Ra,Std0_Ra,Std1_Ra,Std0W_Ra,Std1W_Ra,Aver_Rv,AverW_Rv,Max_Rv,Min_Rv,Std0_Rv,Std1_Rv,Std0W_Rv,Std1W_Rv,Aver_Rc,AverW_Rc,Max_Rc,Min_Rc,Std0_Rc,Std1_Rc,Std0W_Rc,Std1W_Rc,Aver_Vl,AverW_Vl,Max_Vl,Min_Vl,Std0_Vl,Std1_Vl,Std0W_Vl,Std1W_Vl,Aver_Pc,AverW_Pc,Max_Pc,Min_Pc,Std0_Pc,Std1_Pc,Std0W_Pc,Std1W_Pc,Aver_Pc18,AverW_Pc18,Max_Pc18,Min_Pc18,Std0_Pc18,Std1_Pc18,Std0W_Pc18,Std1W_Pc18,Aver_Pr,AverW_Pr,Max_Pr,Min_Pr,Std0_Pr,Std1_Pr,Std0W_Pr,Std1W_Pr,Aver_Uo,AverW_Uo,Max_Uo,Min_Uo,Std0_Uo,Std1_Uo,Std0W_Uo,Std1W_Uo,Aver_Plz,AverW_Plz,Max_Plz,Min_Plz,Std0_Plz,Std1_Plz,Std0W_Plz,Std1W_Plz,Aver_M,AverW_M,Max_M,Min_M,Std0_M,Std1_M,Std0W_M,Std1W_M,Aver_Mel,AverW_Mel,Max_Mel,Min_Mel,Std0_Mel,Std1_Mel,Std0W_Mel,Std1W_Mel,Aver_Boi,AverW_Boi,Max_Boi,Min_Boi,Std0_Boi,Std1_Boi,Std0W_Boi,Std1W_Boi,Aver_de,AverW_de,Max_de,Min_de,Std0_de,Std1_de,Std0W_de,Std1W_de
Nb_Ge_As,0.47796321,41.0,1.6,652.1,1380.0,-0.8556,-4.6186,-0.7269,1.5752,1.7332,0.7728,1.37,0.7728,1.64,5.0,5.0,5.0,5.0,7.0,106.0,92.90637,2750.0,5017.0,8.57,32.0,2.01,762.0,1537.5,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,4.0,39.43,72.63,1211.4,3106.0,5.323,33.0,2.18,947.0,1798.0,-1.6025,-5.1964,4.1976,0.8558,1.0507,0.2524,1.19,1.0507,1.19,15.0,5.0,15.0,4.0,3.0,29.8,74.921595,1087.15,887.15,5.727,35.333333333333336,33.857142857142854,41.0,32.0,4.027681991198191,4.932882862316248,4.289680704227029,5.253764442409514,1.93,2.0485714285714285,2.18,1.6,0.24344746182013619,0.29816103031751146,0.27078746341021037,0.3316455570487927,787.0333333333333,852.0142857142857,947.0,652.1,121.68676546317141,149.03524191725035,137.94996578913853,168.95351310889257,1571.8333333333333,1663.857142857143,1798.0,1380.0,172.36605105285543,211.10443702900548,195.39303230880557,239.3066142258607,-1.0567333333333333,-1.2414,-0.7121,-1.6025,0.39033660972151835,0.47806276087280986,0.4318152923029321,0.5288635646364761,-4.569933333333334,-4.741971428571428,-3.8948,-5.1964,0.5324891068265046,0.6521633026576495,0.5595907031947908,0.6853558438162328,2.2981000000000003,3.2729571428571433,4.1976,-0.7269,2.1622114836435404,2.648157425456425,2.3718146953292103,2.9048678839956543,1.1176666666666666,0.9774857142857142,1.5752,0.8558,0.32465178610662565,0.3976156100222089,0.35362336126541905,0.4330983981140771,1.3186666666666667,1.1828857142857143,1.7332,1.0507,0.29727978217310524,0.3640918885849194,0.32682064793762244,0.40027191242647925,0.43060000000000004,0.3308,0.7728,0.2524,0.2420413738736968,0.2964389313163843,0.2618092180704619,0.32064949711484036,1.26,1.2242857142857144,1.37,1.19,0.07874007874011818,0.09643650760992964,0.08646103286499436,0.10589270657662148,0.9985333333333334,1.0456857142857143,1.1721,0.7728,0.16713496209816645,0.204697687659957,0.17365898360014087,0.2126879495353486,1.343333333333333,1.2571428571428573,1.64,1.19,0.20981473309141618,0.2569695182961071,0.2268281737530927,0.27780664249122056,11.333333333333334,13.285714285714286,15.0,5.0,4.4969125210773475,5.507570547286102,4.902449755524494,6.004250195333575,4.666666666666667,4.714285714285714,5.0,4.0,0.4714045207910317,0.5773502691896258,0.47380354147934284,0.5802884574739972,11.333333333333334,13.285714285714286,15.0,5.0,4.4969125210773475,5.507570547286102,4.902449755524494,6.004250195333575,4.333333333333333,4.142857142857143,5.0,4.0,0.4714045207910317,0.5773502691896258,0.5084322977157766,0.622699849077239,4.666666666666667,3.857142857142857,7.0,3.0,1.699673171197595,2.0816659994661326,1.8826092762638853,2.305716055938425,58.410000000000004,43.43714285714286,106.0,29.8,33.88008559611384,41.49446107614847,37.04114807913502,45.36595614037703,80.152655,76.83610714285714,92.90637,72.63,9.066634312574319,11.104313875108403,9.654188078065852,11.823917336060973,1682.8500000000001,1360.2000000000003,2750.0,1087.15,756.2919883660454,926.2647340258615,822.2412019393497,1007.0356951220745,3003.383333333333,2111.0857142857144,5017.0,887.15,1687.564890768813,2066.836445109611,1908.9448136375252,2337.9703702721313,6.54,6.017714285714286,8.57,5.323,1.4448711591926342,1.7695985420427989,1.5363707345603812,1.8816621777089555
Cr_C_P,1.35832445,24.0,1.66,652.9,1590.6,-0.7587,-4.4654,0.49,1.4266,1.4063,0.4392,1.27,0.4392,1.39,6.0,6.0,6.0,4.0,6.0,78.0,51.9961,2180.0,2944.0,7.19,6.0,2.55,1086.5,2352.6,-0.7107,-5.2854,3.7464,0.6418,0.6367,1.1355,0.77,0.6367,0.76,4.0,4.0,14.0,2.0,4.0,11.26,12.011,3773.15,5100.15,1.8,15.0,2.19,1011.8,1907.0,-1.5964,-5.5066,4.1941,0.8336,0.9712,1.4172,1.06,0.9712,1.07,5.0,5.0,15.0,3.0,3.0,24.93,30.973762,863.15,553.15,1.823,15.0,13.714285714285714,24.0,6.0,7.3484692283495345,9.0,7.460097936655377,9.136716687997648,2.1333333333333333,2.217142857142857,2.55,1.66,0.36554373503347337,0.44769781475157244,0.37502834360005555,0.4593140404506507,917.0666666666666,981.8714285714286,1086.5,652.9,189.26708347963964,231.8038898149324,200.05420778984325,245.01536499091782,1950.0666666666666,1989.1142857142856,2352.6,1590.6,312.57218188586273,382.82117670438936,315.00172291937844,385.79674462502317,-1.0219333333333334,-1.2236714285714285,-0.7107,-1.5964,0.4066816636578979,0.49808128185400957,0.4539694203642469,0.5559967193597238,-5.0858,-5.294657142857143,-4.4654,-5.5066,0.4478872477160593,0.5485476096019378,0.4941905429984631,0.6052573330275922,2.810166666666666,3.5370285714285714,4.1941,0.49,1.6507551490824501,2.0217539027619886,1.8036964242400453,2.2090679451353434,0.9673333333333334,0.8635142857142858,1.4266,0.6418,0.33405709425519203,0.4091347129410231,0.34981786242378804,0.4284376329247029,1.0047333333333335,0.9377857142857143,1.4063,0.6367,0.3150813686794078,0.3858942903611472,0.3221152784098172,0.3945090352292974,0.9973000000000001,1.1969999999999998,1.4172,0.4392,0.4110518458783514,0.5034336401155568,0.45699421221717884,0.5597013176686293,1.0333333333333334,1.0071428571428573,1.27,0.77,0.20499322482029061,0.251064400768674,0.20665953465859277,0.25310520519728386,0.6823666666666667,0.7996285714285715,0.9712,0.4392,0.2195754742426596,0.2689239359620733,0.24892517590086968,0.30486983254483935,1.0733333333333333,1.0271428571428571,1.39,0.76,0.25720722298480564,0.31501322723551356,0.26132186216667463,0.3200526104711344,5.0,4.857142857142857,6.0,4.0,0.816496580927726,1.0,0.8288997707394863,1.0151907431108498,5.0,4.857142857142857,6.0,4.0,0.816496580927726,1.0,0.8288997707394863,1.0151907431108498,11.666666666666666,13.428571428571429,15.0,6.0,4.027681991198191,4.932882862316248,4.396195015265462,5.384217298583644,3.0,2.857142857142857,4.0,2.0,0.816496580927726,1.0,0.8288997707394863,1.0151907431108496,4.333333333333333,3.7142857142857144,6.0,3.0,1.247219128924647,1.5275252316519465,1.3923991921155663,1.7053337694733317,38.06333333333333,28.60571428571429,78.0,11.26,28.785647272362816,35.25507386651364,30.29950572103076,37.10916423753253,31.660287333333333,28.559021142857144,51.9961,12.011,16.33106535160278,20.001388533736385,16.622922351455284,20.35883889748547,2272.1,1882.7,3773.15,863.15,1189.7862013824165,1457.184548195595,1251.888000182125,1533.2434077797302,2865.7666666666664,2193.842857142857,5100.15,553.15,1857.129073028821,2274.5093077042643,1974.9455687926886,2418.80445665639,3.6043333333333334,2.583142857142857,7.19,1.8,2.535466601809002,3.1052997171502357,2.7333899973386564,3.3477053807535886
Hf_Si_As,0.69635355,72.0,1.3,658.5,1440.0,0.7772,-2.6937,-0.4781,1.5366,1.7316,0.8951,1.5,0.8951,1.75,18.0,4.0,4.0,6.0,8.0,109.0,178.49,2506.0,4876.0,13.31,14.0,1.9,786.5,1577.1,-0.8063,-4.0809,3.7444,0.9466,1.1405,1.1619,1.11,1.1405,1.11,4.0,4.0,14.0,3.0,4.0,37.31,28.085,1687.0,3538.0,2.329,33.0,2.18,947.0,1798.0,-1.6025,-5.1964,4.1976,0.8558,1.0507,0.2524,1.19,1.0507,1.19,15.0,5.0,15.0,4.0,3.0,29.8,74.921595,1087.15,887.15,5.727,39.666666666666664,33.142857142857146,72.0,14.0,24.143091949642425,29.56912804486012,25.008977979754327,30.629617519449294,1.7933333333333337,1.9742857142857144,2.18,1.3,0.3670906639449655,0.44959240800232975,0.4092668075081233,0.5012474235263826,797.3333333333334,859.9285714285714,947.0,658.5,118.02848055542452,144.55477623839806,133.5997232572799,163.62557587868915,1605.0333333333335,1683.7428571428572,1798.0,1440.0,147.48153180050113,180.6272496976393,167.17054573262672,204.74126853376768,-0.5438666666666667,-1.035057142857143,0.7772,-1.6025,0.9890724487563533,1.2113614090490639,1.1043244055933543,1.352515652103026,-3.9903333333333335,-4.520157142857142,-2.6937,-5.1964,1.0237280118382137,1.2538056321987603,1.1527065157101106,1.4117713933356262,2.487966666666667,3.400157142857143,4.1976,-0.4781,2.105470836231702,2.5786646085393374,2.2945803335413713,2.8102754955007963,1.113,0.979,1.5366,0.8558,0.301815484471335,0.3696469667128353,0.3302250545713736,0.40444144199129745,1.3076,1.1736285714285712,1.7316,1.0507,0.30204636509427935,0.3699297365716901,0.33042450021167635,0.40468571201637965,0.7698,0.6040714285714285,1.1619,0.2524,0.381726455287902,0.4675175183883487,0.4161502685982814,0.5096779071939774,1.2666666666666668,1.2114285714285715,1.5,1.11,0.1681930108205715,0.20599352740640497,0.17703145498589157,0.21681836656896167,1.0287666666666666,1.0541285714285713,1.1405,0.8951,0.10137749037905584,0.1241615614162988,0.10450177878250437,0.1279880176151706,1.3500000000000003,1.247142857142857,1.75,1.11,0.28472208672083493,0.34871191548325386,0.30273133056127727,0.3707686445144762,12.333333333333334,12.285714285714286,18.0,4.0,6.018490028422597,7.3711147958319945,6.018678409411684,7.371345514482248,4.333333333333333,4.571428571428571,5.0,4.0,0.4714045207910317,0.5773502691896258,0.528120786019496,0.6468132241526725,11.0,13.142857142857142,15.0,4.0,4.96655480858378,6.082762530298219,5.409112995802597,6.624783400386824,4.333333333333333,4.0,6.0,3.0,1.247219128924647,1.5275252316519465,1.2909944487358056,1.5811388300841898,5.0,4.0,8.0,3.0,2.160246899469287,2.6457513110645907,2.3804761428476167,2.9154759474226504,58.70333333333334,43.26,109.0,29.8,35.697021662255736,43.719744204802176,38.89439419762185,47.63570981942014,93.83219833333334,76.33519714285714,178.49,28.085,62.84172814870179,76.96508425950698,65.23210748837465,79.89268909645173,1760.05,1461.2285714285715,2506.0,1087.15,581.5416623080413,712.240168412313,653.8233333045474,800.766774260898,3100.383333333333,2214.3714285714286,4876.0,887.15,1657.5810368995203,2030.1138738586399,1879.5190845715579,2301.93135951163,7.122,5.839428571428572,13.31,2.329,4.59021488240656,5.621842135812781,4.76603211655717,5.837173391640995
Mn_Sn_As,0.56762005,25.0,1.55,717.3,1509.0,-1.019,-4.4043,1.8306,1.3699,1.2646,0.4082,1.39,0.4082,1.39,7.0,7.0,7.0,4.0,5.0,65.0,54.938045,1519.0,2334.0,7.21,50.0,1.96,708.6,1411.8,-0.8358,-3.6934,2.8969,1.066,1.3554,0.4694,1.41,1.3554,1.39,14.0,4.0,14.0,5.0,4.0,56.34,118.71,505.08,2875.0,7.365,33.0,2.18,947.0,1798.0,-1.6025,-5.1964,4.1976,0.8558,1.0507,0.2524,1.19,1.0507,1.19,15.0,5.0,15.0,4.0,3.0,29.8,74.921595,1087.15,887.15,5.727,36.0,36.714285714285715,50.0,25.0,10.424330514074594,12.767145334803704,10.448773648055514,12.797081937787574,1.8966666666666665,2.027142857142857,2.18,1.55,0.2610661899893504,0.31973947728319907,0.2918554296852034,0.3574484406947414,790.9666666666667,846.0714285714286,947.0,708.6,110.38938153443725,135.1988288903914,123.37888936173827,151.10766198377925,1572.9333333333334,1646.3714285714286,1798.0,1411.8,164.0187252182574,200.88109252324705,179.70892035294682,220.09757854559118,-1.1524333333333334,-1.3000857142857143,-0.8358,-1.6025,0.3269154460848996,0.40038801597117435,0.3587128858708535,0.43933176727240414,-4.4313666666666665,-4.653814285714286,-3.6934,-5.1964,0.6138955955390315,0.7518654822063141,0.6529553931488558,0.7997037690065397,2.9750333333333336,3.4878285714285715,4.1976,1.8306,0.9679018074623527,1.1854327747001656,1.0953505672167432,1.3415249895745742,1.0972333333333333,0.9893000000000001,1.3699,0.8558,0.21103924332271046,0.2584692309218513,0.23703832320252907,0.2903114706655594,1.2235666666666667,1.1683142857142859,1.3554,1.0507,0.12773233298146905,0.15643951972993694,0.1391703075005437,0.1704481203612813,0.37666666666666665,0.3366571428571429,0.4694,0.2524,0.09135284463125502,0.11188392794916226,0.09973015701224516,0.12214399832382518,1.3299999999999998,1.2814285714285714,1.41,1.19,0.09933109617167557,0.12165525060596437,0.11057056724163104,0.13542073515604644,0.9380999999999999,1.0459714285714286,1.3554,0.4082,0.394804618345159,0.48353493151994714,0.4092761070093238,0.5012588130427845,1.3233333333333333,1.2757142857142856,1.39,1.19,0.09428090415820632,0.11547005383792514,0.10562415720389921,0.12936264483053453,12.0,13.571428571428571,15.0,7.0,3.559026084010437,4.358898943540674,3.8905082472305215,4.764880022902261,5.333333333333333,5.0,7.0,4.0,1.247219128924647,1.5275252316519465,1.2909944487358056,1.5811388300841898,12.0,13.571428571428571,15.0,7.0,3.559026084010437,4.358898943540674,3.8905082472305215,4.764880022902261,4.333333333333333,4.285714285714286,5.0,4.0,0.4714045207910317,0.5773502691896258,0.47380354147934284,0.5802884574739972,4.0,3.5714285714285716,5.0,3.0,0.816496580927726,1.0,0.9221388919541468,1.1293848786315641,50.38,42.41142857142857,65.0,29.8,14.975562315541499,18.3412431421646,16.963655186277265,20.776149689448413,82.85654666666666,84.577775,118.71,54.938045,26.632538426953822,32.618064850551114,26.688100907307764,32.6861147134064,1037.0766666666666,982.5371428571428,1519.0,505.08,415.4426921035225,508.8113065109043,419.00738666471244,513.1771478927991,2032.05,1661.8,2875.0,887.15,839.153246830796,1027.7486353676177,917.204030827747,1123.3409327759762,6.767333333333333,6.406857142857143,7.365,5.727,0.7383433407899666,0.9042822199586439,0.8216410242856158,1.00630063061874
Mo_C_P,1.23923625,42.0,2.16,684.3,1560.0,-1.5561,-4.3183,-0.1345,1.5418,1.6626,0.7271,1.45,0.7271,1.54,6.0,6.0,6.0,5.0,6.0,86.0,95.95,2896.0,4912.0,10.28,6.0,2.55,1086.5,2352.6,-0.7107,-5.2854,3.7464,0.6418,0.6367,1.1355,0.77,0.6367,0.76,4.0,4.0,14.0,2.0,4.0,11.26,12.011,3773.15,5100.15,1.8,15.0,2.19,1011.8,1907.0,-1.5964,-5.5066,4.1941,0.8336,0.9712,1.4172,1.06,0.9712,1.07,5.0,5.0,15.0,3.0,3.0,24.93,30.973762,863.15,553.15,1.823,21.0,16.285714285714285,42.0,6.0,15.297058540778355,18.734993995195193,16.007013768842658,19.604508019684594,2.3000000000000003,2.2885714285714287,2.55,2.16,0.1772004514666934,0.21702534414210692,0.17756861278080066,0.21747624782340455,927.5333333333333,986.3571428571429,1086.5,684.3,174.67467538891327,213.93191284456216,184.31354477931256,225.73706869646708,1939.8666666666668,1984.7428571428572,2352.6,1560.0,324.4111109208328,397.3208443227379,327.5002921533723,401.10430319408977,-1.2877333333333334,-1.3375857142857142,-0.7107,-1.5964,0.4083557463236627,0.5001316060131907,0.41138750034751526,0.5038447312052249,-5.036766666666666,-5.273642857142856,-4.3183,-5.5066,0.5159962036897386,0.6319637041265371,0.5677696820337752,0.6953730062024994,2.602,3.4478142857142857,4.1941,-0.1345,1.9436105594142739,2.3804270646251693,2.119675402646602,2.5960615784063275,1.0057333333333334,0.8799714285714286,1.5418,0.6418,0.38705935232496613,0.47404895668415237,0.4069778850399179,0.4984440774724352,1.0901666666666667,0.9744,1.6626,0.6367,0.4271865348481335,0.5231945176827959,0.4425949126082074,0.5420658493209105,1.0932666666666666,1.2381285714285715,1.4172,0.7271,0.28331048143139514,0.3469830591445832,0.3181977377985835,0.3897110474572207,1.0933333333333333,1.032857142857143,1.45,0.77,0.2786076492528915,0.3412232895529455,0.28509575906480034,0.34916956877010635,0.7783333333333333,0.8407571428571429,0.9712,0.6367,0.14128270319548042,0.17303526615500472,0.1544588431190881,0.18917267595118117,1.1233333333333333,1.0485714285714285,1.54,0.76,0.320659043568433,0.39272551907577047,0.3292591147194719,0.4032584121116081,5.0,4.857142857142857,6.0,4.0,0.816496580927726,1.0,0.8288997707394863,1.0151907431108498,5.0,4.857142857142857,6.0,4.0,0.816496580927726,1.0,0.8288997707394863,1.0151907431108498,11.666666666666666,13.428571428571429,15.0,6.0,4.027681991198191,4.932882862316248,4.396195015265462,5.384217298583644,3.3333333333333335,3.0,5.0,2.0,1.247219128924647,1.5275252316519468,1.2909944487358056,1.5811388300841898,4.333333333333333,3.7142857142857144,6.0,3.0,1.247219128924647,1.5275252316519465,1.3923991921155663,1.7053337694733317,40.73,29.74857142857143,86.0,11.26,32.49355731012945,39.79631766884972,34.299023894799895,42.00755360889374,46.311587333333335,34.83814971428571,95.95,12.011,35.94324781018805,44.021308416684775,37.730052132786206,46.20968784696719,2510.7666666666664,1984.9857142857143,3773.15,863.15,1218.832375905545,1492.7587014763417,1327.4027159992468,1625.7296686913435,3521.7666666666664,2474.985714285714,5100.15,553.15,2100.533867192391,2572.618081028222,2346.9113510079146,2874.367640757649,4.634333333333333,3.024571428571428,10.28,1.8,3.992100226976049,4.889304279070114,4.304439291271849,5.271839946201643
Mo_Ge_P,0.84307181,42.0,2.16,684.3,1560.0,-1.5561,-4.3183,-0.1345,1.5418,1.6626,0.7271,1.45,0.7271,1.54,6.0,6.0,6.0,5.0,6.0,86.0,95.95,2896.0,4912.0,10.28,32.0,2.01,762.0,1537.5,-0.7121,-3.8948,3.4236,0.922,1.1721,0.2666,1.22,1.1721,1.2,14.0,4.0,14.0,4.0,4.0,39.43,72.63,1211.4,3106.0,5.323,15.0,2.19,1011.8,1907.0,-1.5964,-5.5066,4.1941,0.8336,0.9712,1.4172,1.06,0.9712,1.07,5.0,5.0,15.0,3.0,3.0,24.93,30.973762,863.15,553.15,1.823,29.666666666666668,23.714285714285715,42.0,15.0,11.145502331533658,13.650396819628845,12.635389239136632,15.475128168669062,2.1199999999999997,2.1342857142857143,2.19,2.01,0.07874007874011822,0.09643650760992968,0.08002550613806252,0.09801082822310819,819.3666666666667,893.6428571428571,1011.8,684.3,139.71939338863766,171.12061048667786,158.23546176677408,193.79807027113642,1668.1666666666667,1751.857142857143,1907.0,1537.5,169.13029165573963,207.1414573023308,188.70387213977412,231.11409961492254,-1.2882,-1.3379857142857143,-0.7121,-1.5964,0.40769631671952433,0.4993239729874784,0.41072485195518116,0.5030331559851777,-4.5732333333333335,-4.876328571428571,-3.8948,-5.5066,0.682260000944573,0.8355944371124865,0.7465557127535075,0.9143402804029507,2.4944,3.355585714285714,4.1941,-0.1345,1.885338867860806,2.3090591092477473,2.072714037477544,2.538545887261976,1.0991333333333333,0.9600285714285715,1.5418,0.8336,0.31508620337227644,0.3859002116264428,0.34442626255867315,0.42183429864130784,1.2686333333333333,1.1273714285714287,1.6626,0.9712,0.29039915442178704,0.35566487503453775,0.32293435033432155,0.39551218936813504,0.8036333333333333,0.9898714285714286,1.4172,0.2666,0.47283760660740826,0.5791054336934971,0.5081929066212318,0.6224066560619383,1.2433333333333334,1.1614285714285713,1.45,1.06,0.1600694293805729,0.1960442127004348,0.17980715293029353,0.22021788839090017,0.9568,0.9937285714285713,1.1721,0.7271,0.18195561729901788,0.22284920910786285,0.18566519882417856,0.22739250005581238,1.2700000000000002,1.1742857142857144,1.54,1.07,0.198158185969358,0.24269322199023197,0.22006337986239913,0.2695214958675724,8.333333333333334,7.714285714285714,14.0,5.0,4.027681991198191,4.932882862316248,4.074977567652458,4.990807877018121,5.0,4.857142857142857,6.0,4.0,0.816496580927726,1.0,0.8288997707394863,1.0151907431108498,11.666666666666666,13.428571428571429,15.0,6.0,4.027681991198191,4.932882862316248,4.396195015265462,5.384217298583644,4.0,3.5714285714285716,5.0,3.0,0.816496580927726,1.0,0.9221388919541468,1.1293848786315641,4.333333333333333,3.7142857142857144,6.0,3.0,1.247219128924647,1.5275252316519465,1.3923991921155663,1.7053337694733317,50.120000000000005,37.797142857142866,86.0,24.93,26.052425350947015,31.907574335884576,28.819813927746512,35.29691930246743,66.51792066666665,52.157864000000004,95.95,30.973762,26.876210192794186,32.91650059606703,30.471985524365355,37.320407992085215,1656.8499999999997,1253.0571428571427,2896.0,863.15,887.6707563430637,1087.17020631546,975.1964125991536,1194.3668049302894,2857.0499999999997,1905.2285714285715,4912.0,553.15,1788.1788515134608,2190.062877522013,2025.721510200194,2480.992030485312,5.808666666666666,4.031142857142858,10.28,1.823,3.469593283881492,4.249366580248559,3.898418711346895,4.774568323259118
Sc_C_As,1.46594838,21.0,1.36,633.1,1235.0,0.8386,-3.2357,-0.1844,1.6506,1.623,0.5809,1.44,0.5809,1.7,3.0,3.0,3.0,4.0,9.0,107.0,44.955908,1814.0,3109.0,2.985,6.0,2.55,1086.5,2352.6,-0.7107,-5.2854,3.7464,0.6418,0.6367,1.1355,0.77,0.6367,0.76,4.0,4.0,14.0,2.0,4.0,11.26,12.011,3773.15,5100.15,1.8,33.0,2.18,947.0,1798.0,-1.6025,-5.1964,4.1976,0.8558,1.0507,0.2524,1.19,1.0507,1.19,15.0,5.0,15.0,4.0,3.0,29.8,74.921595,1087.15,887.15,5.727,20.0,23.571428571428573,33.0,6.0,11.045361017187261,13.527749258468683,11.608406524618973,14.217336356055748,2.03,2.1685714285714286,2.55,1.36,0.4972591544322402,0.6090155991434044,0.5162060707537186,0.6322207377368206,888.8666666666667,942.0142857142857,1086.5,633.1,189.60925317317424,232.22296039223454,196.91708483348955,241.17318973919882,1795.2,1876.0285714285715,2352.6,1235.0,456.2625852145523,558.8052612493908,463.36681433379573,567.506129428375,-0.4915333333333334,-0.9989714285714285,0.8386,-1.6025,1.0085527001049022,1.2352197469816184,1.1290137153231377,1.3827537575727766,-4.572500000000001,-4.9417285714285715,-3.2357,-5.2854,0.9459583958434253,1.1585576938590498,1.0154639455075942,1.243684259343494,2.5865333333333336,3.4426857142857146,4.1976,-0.1844,1.9679852664308464,2.410279862035389,2.1461507189149884,2.6284870862245038,1.0494,0.9082,1.6506,0.6418,0.43399698923686864,0.5315355867672455,0.4563888984919185,0.5589599627880337,1.1034666666666666,1.0141714285714285,1.623,0.6367,0.4043803187869338,0.495262721525993,0.4141220614368516,0.5071938708748965,0.6562666666666667,0.5516428571428571,1.1355,0.2524,0.36444158501588275,0.44634796217002415,0.37916198439211074,0.4643766958108954,1.1333333333333333,1.1057142857142856,1.44,0.77,0.2764456948882044,0.3385754470326124,0.27782194660178566,0.3402610042605649,0.7561,0.8653000000000001,1.0507,0.5809,0.2095555296335556,0.25665206019044534,0.23630099449642614,0.28940843111423,1.2166666666666666,1.14,1.7,0.76,0.38421637422450156,0.4705670338361298,0.39179076048319467,0.4798437245604031,7.333333333333333,10.142857142857142,15.0,3.0,5.436502143433364,6.658328118479393,6.1195571401725415,7.4948962226141,4.0,4.428571428571429,5.0,3.0,0.816496580927726,1.0,0.922138891954147,1.1293848786315643,10.666666666666666,13.0,15.0,3.0,5.436502143433364,6.658328118479393,5.916079783099617,7.245688373094719,3.3333333333333335,3.4285714285714284,4.0,2.0,0.9428090415820634,1.1547005383792515,0.9476070829586857,1.1605769149479943,5.333333333333333,4.142857142857143,9.0,3.0,2.6246692913372702,3.214550253664318,2.882034428833145,3.5297568858873816,49.35333333333333,35.53142857142858,107.0,11.26,41.45910863596671,50.77683067436696,43.702434029880465,53.52433194542536,43.96283433333334,52.666326857142856,74.921595,12.011,25.692740703605708,31.467052408735018,27.126881630123385,33.22350915334032,2224.7666666666664,1958.4142857142856,3773.15,1087.15,1134.3708802190265,1389.3149178042152,1165.2213887188527,1427.0989198691998,3032.1,2408.2714285714283,5100.15,887.15,1720.809394345192,2107.5524803667404,1830.3953283914593,2241.7672910665633,3.504,4.213285714285715,5.727,1.8,1.6446586271928898,2.014287218844423,1.7910857669273679,2.193623107266765
