0,1,2,3,4,5,6,7
2.8560402152334836,1.9919844356931273,-0.4620126888466517,0.9282325824814514,3.3018291566015794,2.1289851812758487,2.4537420349587165,0.27006207078056554
0.9453567420785208,-0.10608520784362291,-2.0250554364805162,-0.6478674615513378,1.853164959752662,0.34503902598733854,-0.5131210041416158,-0.8250168627498178
7.108694982155433,3.4506600857498446,6.197143211537917,4.396744182734871,6.039662595244049,4.5994803431238385,8.279488622147147,4.375659972661875
5.526841044577464,2.742900450292815,1.3543250016533317,1.9051715799673545,7.198876755207258,4.282711519931606,3.700181898333865,0.5249957201469665
0.7986688650260151,1.0514839100648758,-1.8013876857539153,-1.7684968857271968,-0.626655525766183,-0.8849958759204299,-2.0879381542040756,-0.7310232810299028
1.4409564011695242,0.5076097715286544,-0.8399562986963941,0.2834388156254155,0.7935772139425326,0.7258349803096558,-0.09863305872554168,-0.37305233973319296
1.0599964210963355,-1.1480352792634516,-5.3146808754300885,-0.35070419808958864,-0.3549955037806225,-4.491987068238111,-1.2130926145958414,-2.63129004579565
4.024836693578676,1.4268103784124437,2.01187664286679,1.8641698083265208,4.841548121840085,3.2363821325214523,1.6862863011444136,1.0146017075756997
3.1638290458246736,1.5114392127096883,-0.5308237981140358,0.11015270696209875,2.3856373059632583,2.0759999420647377,1.104185260440844,-0.15218140544722222
1.646365040390454,0.47543208806438436,-1.5166777275780616,0.1045883987430408,2.7170703454012184,1.0871189115890614,0.7285772454319618,-0.8207841649738944
4.381075003816919,2.9035856656530523,1.6735169275384898,0.74120426247519,5.84232077421497,4.110270346959898,4.4484634134851575,-0.6941904348501812
4.510291558319502,3.244992990452098,1.9212168815003918,1.9667087190819939,6.264694924989039,4.9366885522166175,5.409591922676675,0.0823387114883693
4.007639928018064,2.6259145593625357,1.7837785893797449,1.3114699082788026,6.061973305418338,3.792473619927491,3.648698884269053,0.14762312318146753
-1.7850707712484517,-0.7774639582324094,-4.107657239759213,-2.4864867136097937,-1.631925955219974,-3.02429093297503,-0.37131632929501324,-1.4573417154007664
1.0873999714196807,1.4467995476812623,-1.3548744151036163,-0.5914725142345302,1.1170172529280626,0.738196379819029,2.485734425022409,0.5292835491897392
7.019488853578326,3.1643326317605585,6.137411759760517,4.175259759988146,7.389382979635426,3.89821247746829,6.7815765883950405,4.04238468263385
9.607251713762906,5.926559410124695,8.466435244086801,5.816535984548209,8.74532952281617,8.693404571319538,11.358611810670748,5.964920650183786
4.499889819737131,0.6476013129894587,0.8726729209837347,1.3164103588853149,5.789217997862193,2.338644158006014,2.4592110404255827,0.1725764394542184
-2.5515181674168224,-2.07222812904114,-5.282826531016835,-3.2266498536402928,-2.0580711705940313,-1.4733137253081992,-3.2290244893257367,-1.6463821243694605
-0.3096650126437861,-0.7610270665023212,-3.6534927433836994,-1.806195679344948,0.25824078171608256,-1.4650760536633771,-1.2855348591736657,-0.5915870762844238
4.099687020896458,3.039568578382541,0.4230911775264129,1.471726211772645,4.960248599819193,3.203880057077656,2.667269377807586,0.6225345099185706
8.362871914789475,5.322024241489773,3.490852304043991,2.26962343927324,9.395013553376707,5.358110686437421,6.191600408813747,-1.0842097165623934
8.767611914419023,4.928806605382444,4.866182861910545,4.182249429288549,9.550207357338536,8.656966416745423,8.209688019000357,2.3462825404785237
2.4875849032775283,1.7147188673947733,0.6501155666486382,0.7375278336064411,3.5208008197880543,0.9810442245965673,2.1346383649241174,0.617873158309535
4.294225550329993,3.365886058481109,2.221301345235166,2.065733677818607,5.710364037301773,4.033948953287302,4.42826043809646,1.7264148588815238
