0,1,2,3,4,5,6,7,8
-2.232209101027445,-0.00452929107664124,1.4049620692272482,0.291755387111447,0.3997839620455056,-1.3083897570552152,-1.03009761653803,-0.9975006530477228,-0.5939052697854221
-3.394167500995501,-0.8798037891790828,-0.39339418233736123,-0.7444102751447841,1.1287627039792052,-2.1735971988274523,-0.5724006991642199,-2.1808014966091065,-1.6855452185554305
3.8649447527383725,2.3281492624257782,4.75486673438579,2.4938380503734954,1.8930930894460574,2.4526023501639784,3.2778208248045937,1.8028669898069785,2.0299283814946634
1.761476828446682,0.6130219762069377,2.273602914069734,1.090436943599911,1.6920974199122893,0.8500490956652236,2.8686292335960766,0.9889163250332382,2.13090466391019
-4.82997047796903,-2.1912323564803677,-1.6469693238682726,-2.2980891883978654,-0.652587491492211,-3.278842621241756,-3.1715170052949357,-3.1412429792262677,-2.0676542202527526
-1.3782977092287347,-0.21324896056735415,0.3193262054008885,-0.2082311283177254,0.297976679348919,-0.8828465052520402,-0.3991638284592183,-0.7308049013960676,-0.3243183122353436
-3.95822414153187,-2.254158490022002,0.7606370895882968,-3.4769157574335345,0.6333210661558959,-1.3632173065250242,0.33368662919088554,-1.8902820829003852,-3.5627891270877807
3.467483031543316,1.468056521553858,2.87094873613026,1.7194250755737426,2.7503323764692422,1.9066256678225777,4.799150622636119,1.8087915855261585,2.439852136835914
0.7049118553978273,-0.33850003442689236,0.3754515972884833,-0.3374200778134836,1.4094536953685548,-0.1563211459714789,1.1972868029078563,0.018518133459408795,0.7346113645575068
-2.4977887622536374,0.37251153360444,1.7816182881945735,0.4157044286407821,1.4076675021094713,-1.3158782570805743,-0.5963689823851925,-1.262040521364981,-0.47756556075216966
-1.049312143491147,1.2050228335337296,2.199130100253239,1.3623470796537307,0.9844346277015519,0.52093272947214,1.8739509414968658,0.15608909273032892,-0.13103885454668293
1.6503145947201945,2.1361765615928405,3.1812743395790672,2.069200782417425,2.559974932233165,1.4879117747075616,3.7759332570534303,1.7870352796527387,1.5961455196581062
3.9846597167082383,1.9918715943341225,2.9376708961870923,2.263363541162832,3.6235398940769215,2.4955559229497086,5.470958014567076,2.5304255892812906,3.06257857337407
-2.613518638630275,-0.8334694728877408,0.42347970975812776,-1.9177051559336866,-1.7324970696198232,-0.9501288369541315,0.49599996529980295,-1.7587619416655889,-2.380196610909439
2.1234614183757707,0.7467890415024581,1.790148425287342,0.2840738401309848,2.058650073693343,0.36108735975969736,4.603637014782656,-0.07400324059102875,-0.7766566239594133
3.4595743155118193,3.0195777355679,4.896866594827566,3.42349298540432,1.2109517532906535,2.965557130053906,2.998070808129026,2.391123643314055,2.4020296859334147
7.970629631007979,3.175938021403257,5.642644999960451,3.144037727870942,4.858058331366154,4.4125973337719575,6.648524809372761,3.15309657524272,3.702558990161058
-2.168316541061307,0.04371639508599859,1.6102764599289363,0.23635189450157587,0.5674326505525431,-1.089004356469524,-0.24787270996358135,-0.9939489437600012,-0.07209449635313624
-8.907989934890846,-3.5228733059569772,-3.5498143297813303,-3.4364710609073783,-1.524415957716264,-5.1178066691195285,-5.615769595342569,-5.201840391822771,-5.382199449950891
-5.915567929410177,-2.2249341786370778,-2.2522872698054837,-1.8519155335899546,-0.06802098141431445,-3.4531476944036226,-3.1536793134921726,-3.6923020178292774,-3.83470106050173
2.724177835877042,0.9078716254022846,2.6303595998161766,1.6413427430834915,1.5689605655630419,1.2207822645380708,2.3654359294814995,1.7980182703267733,2.102543886282497
3.761967911925991,2.3512685713350336,3.9254949433179465,2.074008552673862,3.223422069362049,3.6753867746634707,5.204190308694672,2.7828371554074565,2.532638956084707
4.631913589423117,4.614395768071215,5.596131794462952,3.8712176846982227,4.4620153287658315,4.155865445408252,6.745915539765822,2.3725349495028674,2.1785267733505735
3.299453407016914,0.30302651674382064,1.886839302461394,0.9899901501227357,0.5031568053912263,2.177491679683972,1.7773634212294918,1.2352272380052787,2.5487124619257964
4.638899964047335,1.1878350267821942,2.80107278492325,1.5504705346258194,1.9906026256134925,2.664155889058865,3.4035220860758,2.1134796151424156,3.166736092091283
10.197887711037541,3.7828833834718223,5.61715189965829,3.8537521751573607,7.016314393600014,5.4835805504192825,9.207476826780121,5.0579631267995,6.147840942315946
0.30809974400363344,1.3036169199602567,2.055721944676191,1.8194805109301186,1.5504914306972521,0.47280935780962785,0.5884122262278857,0.9159670015865359,0.7041084516236257
-7.306228503748873,-2.630028296267315,-2.0769036179205926,-2.3530387497312097,-1.023022024982391,-4.348553688687671,-3.7408820303350945,-4.096874821504452,-4.2267543200002375
-4.341488281680153,-1.4368444923888883,-0.7862168040603829,-0.7712944584788722,0.36267810744472273,-2.689486932230938,-1.3276055415090773,-2.5901476835760433,-2.6647834109736492
2.819895586042751,1.2881577630147643,3.011541396433196,1.9373857104731447,2.386220711545281,1.546770491904442,2.618824545435997,2.0543901403812344,2.3668337251084655
-4.982958064191928,-1.7782256851817313,-0.5500050598159155,-2.573320455392225,-0.62824305863477,-2.943786971105272,-1.7551305602289407,-2.9705741130317085,-3.7222055453270895
-1.2691217156085721,1.1617092053705251,0.45451961311825184,-0.5737272620277305,2.262630040455294,-1.6896171549649746,1.6370262297105347,-1.894547346456508,-2.5783322068767935
5.052502777439124,2.5431615457898267,4.504188287753703,2.718385664419828,2.910080503769703,2.4786896770727234,3.5590665597188513,2.0706033855067405,2.4731949201728147
-1.0715776752706474,0.08126003119464642,1.547692229214844,0.3547556229658041,-0.014275771294328443,0.6337305757550888,-0.4398547747113104,-0.7953624064882381,0.14792141859724411
3.9269956159050743,1.5082305102856106,4.226695928779457,1.5935439651464707,2.2706765070057133,2.694870401949542,4.787595289274466,0.7910192795349993,1.33419372789343
3.1615482646257123,1.2967350310817718,2.080853698832589,1.933817740783212,2.263781543063029,2.054826290322606,4.515024132624577,1.7499750462285113,2.473470540708011
9.09872014886138,3.652098296282239,6.01939768729194,3.578068771024768,4.9313484724378815,4.589247223804731,8.27099363216253,4.657474307746829,5.507569039813401
-0.4201006019276572,0.7670404310641321,1.3632845896615706,0.6311259875790034,0.5124775070084626,-0.29183066571561384,1.1409480731808923,-0.33259146508758203,-0.175047150623064
2.1263638118544885,0.9171895523126882,1.345434582244124,0.8751489687595386,1.6478238753104413,0.8718765286203831,2.861527480918805,0.7968027677761231,1.4353573143942076
-1.5278476476974654,-0.8405683002055411,-0.3609879653773044,-0.5787056307550487,-0.443512477618179,-2.4528449723617793,1.0350867122670078,-1.8849218116610862,-2.1765588975642944
-7.458533477834498,-3.6916095859772273,-2.207538929522534,-3.707753147285247,-1.2900827910731456,-4.3450427384364,-3.557649253760558,-3.976189336986439,-5.06355419548312
3.5292542822028663,2.1188665003546596,2.945043944678867,2.2804938591089057,3.130181823714601,2.0484979712013907,3.070628505772128,2.282472887299777,2.3947754136929595
4.890662790357059,3.102368391570895,4.813279319503555,3.695204746068632,2.4127101578978176,3.1006166764098353,3.688097989139133,2.83136661196278,2.8512938408252477
-5.053053418954839,-1.9982948866898265,-1.744972383796409,-2.09661675859155,-0.3494411200141565,-3.8538158939220817,-1.7463451716462481,-3.6525123025254493,-2.3871264508839922
-1.8856879829952091,-0.06648115638603663,0.7043872004701583,-0.09811149064303971,0.6797579393297405,-1.5176535794689998,-0.3099229518115285,-1.2556429406829284,-0.6050898799385052
7.526378058618055,3.734270254015067,5.778753653554053,3.860845189424113,4.200161050965997,5.013245479386414,6.340968994337168,3.7339683848683,4.055636492526177
-4.512832493143453,-1.9433919969577498,-1.6480348150939714,-2.1523714102703093,-2.135556933502917,-3.850146173642471,-1.433850625628327,-3.383570447349158,-3.6293597982562047
2.4895631282821866,0.5551363646294785,1.9379208620701072,1.0241725624749538,1.2684765079950808,1.193034086432272,3.716774589617362,0.8982841605551385,1.7394818355368438
-0.13651491330644283,0.6862617584682181,1.9757349637992432,0.8222146865230476,1.432017705554013,-0.14473098361787273,0.011873016486864563,0.1917104238678895,0.21802003709065398
-2.0989385911408087,-0.6895093678494856,0.3734273059098271,-0.7265212854297345,-0.19940990609757525,-1.3984659472314738,-1.3989541350542267,-1.246892910226779,-1.1404407371569418
8.815202205419837,3.022126852940279,4.755681146840326,2.8125969441036744,3.859167560836389,5.910556692390502,7.814627907512208,4.0388601929068075,4.622067033887588
-2.0486118762190646,0.38776298846031054,1.6079605498047513,0.6320554485581983,1.2029203011686587,-0.9765988590478137,-0.5774734873938459,-0.6845929830732048,-0.3131965863989884
