0.228472	0.207348
0.147400	0.120487
0.174719	0.116057
0.216068	0.199662
0.231024	0.197766
-0.065372	0.017442
0.261824	0.079222
0.179698	0.131229
0.085344	0.126972
-0.040781	0.054202
-0.050228	0.093013
0.178311	0.080202
-0.064580	-0.082764
-0.241971	-0.336046
-0.182479	-0.001064
-0.047143	0.043957
-0.118347	0.129065
-0.104318	0.031872
0.202213	0.149129
0.073066	0.103229
-0.131460	-0.115081
0.005168	0.009496
-0.107657	-0.099815
0.164538	0.146719
0.200494	0.135682
0.112715	0.137971
0.062454	0.162294
0.024525	0.024845
0.249435	0.170908
0.202877	-0.008863
0.137143	0.169058
0.153570	0.051639
0.176240	0.170545
-0.190484	-0.168710
0.207222	0.117560
-0.134234	-0.165794
-0.237848	-0.113719
0.117869	0.072568
0.038155	-0.000462
-0.139277	-0.136912
0.201469	0.154927
