0.228472	0.157519
0.147400	0.177874
0.174719	0.177943
0.216068	0.147956
0.231024	0.193688
-0.065372	-0.006547
0.261824	0.098910
0.179698	0.082081
0.085344	0.140413
-0.040781	0.045041
-0.050228	0.093995
0.178311	0.162310
-0.064580	-0.020713
-0.241971	-0.268616
-0.182479	-0.125854
-0.047143	-0.031067
-0.118347	0.008477
-0.104318	-0.044089
0.202213	0.136171
0.073066	0.120772
-0.131460	-0.131870
0.005168	0.016934
-0.107657	-0.159491
0.164538	0.185318
0.200494	0.040753
0.112715	0.066836
0.062454	0.163839
0.024525	0.151986
0.249435	0.184223
0.202877	0.147046
0.137143	0.202912
0.153570	0.167623
0.176240	0.163301
-0.190484	-0.113984
0.207222	0.158950
-0.134234	-0.171379
-0.237848	-0.241284
0.117869	0.145236
0.038155	-0.086127
-0.139277	-0.128974
0.201469	0.167723
