0,1,2,3,4,5,6,7,8,9
-0.8527418112491407,1.3352200276106503,2.433842059883247,-0.32722181833416353,1.1985121921664126,0.5765234391758727,-0.6416839450814061,0.17854009842295715,0.14168066683180358,3.964573614934612
0.8205060316218125,-0.11370055181357008,1.225870538906535,0.8694337179218056,-0.658554576212669,0.22113020413141138,0.09528327304921924,-1.2421023834629816,-0.7272167402958631,1.4118859242355093
-0.6886354947870343,2.130579192637857,3.1659442639951045,-1.2624363861460264,2.5913058867814276,0.30255974297481936,-0.8680863865217041,-0.5709767942728909,1.8167471124980459,4.05090618602848
-2.3182426051147367,2.1465405587622337,3.581039959147382,-0.47416016972789665,1.2091780396748137,2.7978154763977807,-1.455407695153691,2.023478467215192,0.7065940610509467,5.095732557942826
2.7945850606474916,-0.7963162160091639,0.7931844574888969,0.44339830112449397,-0.19607683564601086,-0.5879700556415031,0.9561528180773948,-1.5877793101872157,-1.815609599455186,-0.05010303661225873
-0.15981189927632108,0.7462573648745108,1.9061967331033842,-1.1439031372508712,1.4051758095880005,0.9465984264108982,-0.5517611778362883,-0.21401727816870597,-0.1806853212198114,2.4295384130574136
0.6467808392431016,-0.33610223873751666,0.8630832487305715,0.028305629226897278,0.4184873859049855,-0.35756947832457797,-0.2730072823924006,-0.8386634402798845,0.6079775780882234,1.657581312101154
-2.20323847190919,1.7869004407166846,3.049757328367326,-2.07516435498989,2.4209772740078197,1.7760826352454746,-1.4376330515493136,1.073791132061098,1.6832173575298748,3.885500801458952
-0.07168786089712402,1.4470092640460053,1.9710557023488957,-1.5960705654537306,1.8273273848247529,1.2890581641551382,-0.4450140623048307,-0.6818380854972762,-0.3251882888234109,2.713344050595836
-1.1937816700181267,1.1187461454112584,1.998668459739497,-0.03465200993094225,0.5211392103125109,1.6535491704477865,-0.9464111741502024,0.7508496305257545,0.1754831121466981,3.2489901269854506
-1.9628070073303536,1.8259215704684209,2.940318475013193,-1.720141967575214,2.350453463615138,1.8232285711654446,-1.7645225921025076,1.6842005030581464,0.7215979884273762,3.5865996982746324
-3.2136247675545757,2.0631395477689285,2.9370193881090163,-2.231902016918328,2.5049228370248566,1.9622236470391274,-2.0099852596035546,2.348522721195666,1.4616562987945623,4.188759253309248
-4.096585111025315,2.5318357922740518,3.5726524715653296,-2.820578686621772,3.2148033410454793,2.4752531465720127,-2.3903949749362345,2.73765077083374,1.9176878861704028,5.22340911995991
2.00864830870512,-0.2279285997026368,1.4645933160590965,0.5259590487376489,-0.03443389117592366,0.052330024924197804,0.43671735342440643,-2.6678438854903543,0.10351471881947438,0.9963634606344804
0.5976472487729992,0.19202867909797983,1.9491189920703975,-0.1529017143213396,0.43409871946291834,-0.06351529715193016,-0.017709691370117353,-1.8876126623962155,1.034744933057536,2.1306220733358545
-2.10639890827098,2.9772879266922962,4.014166299408927,-2.0925401911000328,3.461732186107131,1.4893362143235394,-2.530790509029367,0.2644345626710934,2.6803196211338323,5.272886156853537
-2.5623893696841815,2.1154474942711845,3.306758200588572,-1.9952176805442485,2.494762816851476,1.534111152504241,-1.821923264064729,0.5093103736667165,2.7460352949826605,4.966223724038465
-1.0459652608395449,1.3068681386051053,2.756766741305057,0.2070098605784677,0.34375991066711564,2.6260454450980695,-0.9621273741193992,1.3833542235610208,0.2718387045534386,3.5444907345300942
4.579793777098668,-1.2969145034099876,-0.11426672239665181,1.931108326631168,-1.4973152794454716,-0.4797455721493147,0.9924509671521973,-3.032076611839469,-2.0895238888113594,-0.5882638374738879
2.8098770577361214,-0.7196249021392311,0.5193100960548416,1.1085798389386368,-0.890100481328791,-0.45625598379647914,0.2452324375589865,-2.156474473241122,-1.1435919054063628,-0.3205332404807528
-3.107631170793208,2.3583198671705787,3.3291840437524267,-1.2373861964496147,2.277963562795599,1.2509077850512424,-1.182301803818356,1.4151547727172604,1.2024946536017693,5.973005794691874
-3.7317205366397905,1.6357290062386085,2.587342601853905,-2.345060397865571,2.80406140808413,2.0786998106164107,-1.4358993905200383,4.852951171942709,0.9249249190104121,3.7939621231396665
-3.6683523839963272,1.9775563825897966,3.0508555721347825,-3.7612252269434223,4.0737809743521565,3.5504736785608277,-1.617848115531788,3.2382115540647933,1.4033005674671168,4.5692689837021865
-0.5186644504498243,1.8861555067961284,2.7953173441407935,-0.19253710778058236,1.4465831054321123,1.0483504173244969,-1.3194138773483683,-0.45705983793961,0.46093207849653206,4.550904242637612
-1.5040289204323753,1.7845759700341879,2.882914483713411,-0.9430476714144425,1.496047879646805,1.3572354459317593,-1.6923238093303477,0.6723528011551363,1.4657517816596408,4.475490113245942
-7.7702625724153815,3.361696620005599,4.541215712907988,-5.396984511324487,3.7831696853604475,5.366387266867452,-2.6511175312516975,6.286419764793281,4.8370847317130625,7.189084009474854
-2.350168965755319,2.31502692506605,4.382663495721819,-2.366585176162028,3.476000430726594,2.048827896514629,-1.890016332896432,1.143340771566371,2.2618038322888965,6.136043091315433
2.6141917011807747,-0.3670653254281244,0.6234995477694243,0.9573189855358115,-0.4795443252568514,0.011121010940616793,0.18786489271476692,-2.0975582027776527,-0.8496815913318365,-0.009166780564261234
